Invoice ID,Branch,City,Customer Type,Gender,Product Line,Unit Price,Quantity,Tax 5%,Total,Date,Time,Payment,COGS,Gross Margin %,Gross Income,Rating,Customer ID,Age,Membership Duration (Years),Visit Frequency
INV001027,C,Mandalay,Member,Female,Fashion accessories,48.03,1,2.4,50.43,2021-10-23,16:30,Credit card,48.03,4.76,2.4,6.2,C00572,23,3,6
INV001028,A,Yangon,Member,Female,Electronic accessories,68.6,4,13.72,288.12,2021-10-24,11:30,Credit card,274.4,4.76,13.72,9.9,C00297,54,9,5
INV001029,A,Yangon,Member,Female,Food and beverages,30.92,4,6.18,129.86,2021-10-25,10:15,Credit card,123.68,4.76,6.18,7.3,C00405,48,1,7
INV001030,A,Yangon,Member,Female,Food and beverages,28.17,8,11.27,236.63,2021-10-26,11:15,Ewallet,225.35999999999999,4.76,11.27,6.6,C00936,22,4,9
INV001031,A,Yangon,Normal,Male,Sports and travel,51.6,3,7.74,162.54,2021-10-27,12:45,Ewallet,154.79999999999998,4.76,7.74,9.9,C00304,31,1,15
INV001032,A,Yangon,Normal,Male,Electronic accessories,63.96,3,9.59,201.47,2021-10-28,14:15,Cash,191.88,4.76,9.59,7.1,C00646,51,3,9
INV001033,C,Mandalay,Member,Female,Home and lifestyle,52.94,4,10.59,222.35,2021-10-29,19:15,Cash,211.76,4.76,10.59,8.1,C00262,41,9,14
INV001034,C,Mandalay,Normal,Female,Electronic accessories,72.19,5,18.05,379.0,2021-10-30,8:15,Ewallet,360.95,4.76,18.05,9.4,C00476,39,8,5
INV001035,A,Yangon,Normal,Female,Electronic accessories,71.49,2,7.15,150.13,2021-10-31,8:30,Cash,142.98,4.76,7.15,6.7,C00861,23,2,8
INV001036,B,Naypyitaw,Member,Female,Electronic accessories,65.88,5,16.47,345.87,2021-11-01,15:30,Ewallet,329.4,4.76,16.47,7.0,C00720,26,1,20
INV001037,A,Yangon,Member,Female,Fashion accessories,43.4,7,15.19,318.99,2021-11-02,20:00,Credit card,303.8,4.76,15.19,7.4,C00031,30,3,6
INV001038,B,Naypyitaw,Normal,Male,Fashion accessories,47.49,2,4.75,99.73,2021-11-03,13:45,Credit card,94.98,4.76,4.75,6.8,C00653,38,6,16
INV001039,A,Yangon,Normal,Female,Electronic accessories,66.21,4,13.24,278.08,2021-11-04,15:00,Ewallet,264.84,4.76,13.24,8.0,C00525,33,5,20
INV001040,B,Naypyitaw,Member,Male,Fashion accessories,37.95,4,7.59,159.39,2021-11-05,19:30,Cash,151.79999999999998,4.76,7.59,7.2,C00739,61,4,17
INV001041,B,Naypyitaw,Member,Female,Electronic accessories,64.08,3,9.61,201.85,2021-11-06,19:45,Ewallet,192.24,4.76,9.61,9.2,C00490,33,2,24
INV001042,B,Naypyitaw,Normal,Male,Electronic accessories,78.02,1,3.9,81.92,2021-11-07,15:15,Cash,78.02,4.76,3.9,9.7,C00919,60,6,8
INV001043,C,Mandalay,Member,Male,Electronic accessories,62.93,5,15.73,330.38,2021-11-08,9:15,Cash,314.65,4.76,15.73,8.3,C00511,31,9,10
INV001044,B,Naypyitaw,Member,Female,Health and beauty,43.82,4,8.76,184.04,2021-11-09,18:00,Ewallet,175.28,4.76,8.76,8.2,C00989,27,2,18
INV001045,B,Naypyitaw,Member,Male,Health and beauty,38.68,4,7.74,162.46,2021-11-10,15:00,Cash,154.72,4.76,7.74,6.6,C00023,51,3,22
INV001046,C,Mandalay,Member,Male,Food and beverages,26.34,4,5.27,110.63,2021-11-11,13:15,Cash,105.36,4.76,5.27,7.4,C00177,58,5,14
INV001047,B,Naypyitaw,Normal,Female,Sports and travel,59.28,10,29.64,622.44,2021-11-12,16:00,Credit card,592.8000000000001,4.76,29.64,7.1,C00657,44,4,9
INV001048,C,Mandalay,Normal,Female,Home and lifestyle,49.32,4,9.86,207.14,2021-11-13,16:15,Credit card,197.27999999999997,4.76,9.86,8.1,C00729,63,9,6
INV001049,A,Yangon,Normal,Male,Home and lifestyle,52.89,6,15.87,333.21,2021-11-14,18:00,Ewallet,317.34,4.76,15.87,7.8,C00333,40,7,8
INV001050,A,Yangon,Normal,Female,Health and beauty,39.25,5,9.81,206.06,2021-11-15,19:15,Ewallet,196.25,4.76,9.81,6.2,C00263,54,6,20
INV001051,C,Mandalay,Member,Male,Fashion accessories,35.66,4,7.13,149.77,2021-11-16,19:45,Ewallet,142.64000000000001,4.76,7.13,6.0,C00528,53,4,13
INV001052,C,Mandalay,Normal,Female,Health and beauty,30.06,4,6.01,126.25,2021-11-17,18:30,Cash,120.24,4.76,6.01,8.9,C00450,20,8,19
INV001053,B,Naypyitaw,Member,Male,Sports and travel,62.24,5,15.56,326.76,2021-11-18,10:45,Cash,311.2,4.76,15.56,7.4,C00456,39,3,9
INV001054,B,Naypyitaw,Member,Male,Fashion accessories,38.2,4,7.64,160.44,2021-11-19,20:15,Cash,152.8,4.76,7.64,6.9,C00464,24,3,12
INV001055,B,Naypyitaw,Member,Female,Electronic accessories,70.99,5,17.75,372.7,2021-11-20,16:00,Ewallet,354.95,4.76,17.75,8.3,C00393,32,8,19
INV001056,A,Yangon,Normal,Male,Sports and travel,62.3,5,15.58,327.08,2021-11-21,19:15,Cash,311.5,4.76,15.58,6.6,C00093,41,6,16
INV001057,A,Yangon,Member,Female,Food and beverages,21.3,3,3.2,67.1,2021-11-22,11:15,Credit card,63.89999999999999,4.76,3.2,7.2,C00114,46,7,6
INV001058,C,Mandalay,Member,Male,Health and beauty,41.77,8,16.71,350.87,2021-11-23,20:15,Cash,334.16,4.76,16.71,7.8,C00478,33,6,18
INV001059,B,Naypyitaw,Member,Male,Fashion accessories,51.51,4,10.3,216.34,2021-11-24,8:45,Credit card,206.04,4.76,10.3,8.9,C00020,50,1,9
INV001060,B,Naypyitaw,Member,Male,Electronic accessories,66.67,3,10.0,210.01,2021-11-25,12:15,Credit card,200.01,4.76,10.0,9.6,C00595,55,2,16
INV001061,C,Mandalay,Member,Male,Home and lifestyle,48.2,2,4.82,101.22,2021-11-26,17:00,Ewallet,96.4,4.76,4.82,9.6,C00657,46,8,6
INV001062,B,Naypyitaw,Member,Male,Sports and travel,67.29,4,13.46,282.62,2021-11-27,18:45,Ewallet,269.16,4.76,13.46,9.4,C00329,49,5,11
INV001063,B,Naypyitaw,Member,Female,Health and beauty,34.72,5,8.68,182.28,2021-11-28,9:45,Credit card,173.6,4.76,8.68,8.0,C00016,30,4,8
INV001064,B,Naypyitaw,Normal,Female,Fashion accessories,47.47,6,14.24,299.06,2021-11-29,19:30,Ewallet,284.82,4.76,14.24,8.8,C00945,28,1,5
INV001065,C,Mandalay,Member,Female,Food and beverages,20.44,3,3.07,64.39,2021-11-30,17:30,Ewallet,61.32,4.76,3.07,8.6,C00445,28,3,8
INV001066,C,Mandalay,Member,Male,Health and beauty,42.21,6,12.66,265.92,2021-12-01,17:00,Credit card,253.26000000000002,4.76,12.66,8.9,C00469,42,7,6
INV001067,B,Naypyitaw,Member,Female,Sports and travel,56.37,5,14.09,295.94,2021-12-02,10:30,Cash,281.85,4.76,14.09,7.8,C00001,55,3,11
INV001068,A,Yangon,Member,Male,Food and beverages,32.69,5,8.17,171.62,2021-12-03,11:45,Credit card,163.45000000000002,4.76,8.17,6.3,C00556,33,7,14
INV001069,B,Naypyitaw,Normal,Female,Sports and travel,60.93,3,9.14,191.93,2021-12-04,11:15,Cash,182.79000000000002,4.76,9.14,8.2,C00740,23,3,22
INV001070,B,Naypyitaw,Member,Male,Electronic accessories,74.91,4,14.98,314.62,2021-12-05,18:45,Ewallet,299.64,4.76,14.98,8.7,C00256,39,7,17
INV001071,A,Yangon,Member,Female,Electronic accessories,83.17,4,16.63,349.31,2021-12-06,9:00,Credit card,332.68,4.76,16.63,7.9,C00994,39,6,9
INV001072,C,Mandalay,Member,Female,Food and beverages,24.26,3,3.64,76.42,2021-12-07,8:45,Cash,72.78,4.76,3.64,9.8,C00871,56,1,12
INV001073,C,Mandalay,Member,Female,Health and beauty,38.12,3,5.72,120.08,2021-12-08,18:15,Cash,114.36,4.76,5.72,9.3,C00482,61,1,18
INV001074,B,Naypyitaw,Member,Female,Home and lifestyle,51.31,3,7.7,161.63,2021-12-09,12:15,Ewallet,153.93,4.76,7.7,9.4,C00765,43,3,16
INV001075,B,Naypyitaw,Member,Male,Fashion accessories,41.62,3,6.24,131.1,2021-12-10,9:00,Cash,124.86,4.76,6.24,7.9,C00403,30,3,8
INV001076,C,Mandalay,Normal,Male,Health and beauty,30.37,3,4.56,95.67,2021-12-11,14:15,Credit card,91.11,4.76,4.56,6.3,C00315,22,7,8
INV001077,B,Naypyitaw,Member,Male,Health and beauty,36.04,4,7.21,151.37,2021-12-12,8:30,Credit card,144.16,4.76,7.21,9.9,C00382,47,6,19
INV001078,A,Yangon,Member,Female,Health and beauty,49.02,5,12.26,257.36,2021-12-13,14:30,Credit card,245.10000000000002,4.76,12.26,6.9,C00164,30,9,13
INV001079,C,Mandalay,Normal,Male,Home and lifestyle,50.39,2,5.04,105.82,2021-12-14,17:00,Cash,100.77999999999999,4.76,5.04,8.2,C00906,48,4,14
INV001080,B,Naypyitaw,Normal,Female,Food and beverages,34.45,6,10.34,217.04,2021-12-15,20:45,Credit card,206.7,4.76,10.34,7.7,C00043,49,7,24
INV001081,B,Naypyitaw,Member,Male,Sports and travel,55.0,12,33.0,693.0,2021-12-16,14:00,Ewallet,660.0,4.76,33.0,8.4,C00174,51,2,19
INV001082,A,Yangon,Normal,Male,Health and beauty,38.02,3,5.7,119.76,2021-12-17,17:45,Credit card,114.06,4.76,5.7,7.3,C00153,47,6,15
INV001083,A,Yangon,Member,Female,Home and lifestyle,52.8,5,13.2,277.2,2021-12-18,14:00,Cash,264.0,4.76,13.2,7.2,C00162,48,1,18
INV001084,C,Mandalay,Member,Male,Health and beauty,46.41,5,11.6,243.65,2021-12-19,10:15,Credit card,232.05,4.76,11.6,7.0,C00804,46,4,18
INV001085,C,Mandalay,Normal,Female,Home and lifestyle,46.98,4,9.4,197.32,2021-12-20,17:45,Cash,187.92,4.76,9.4,6.3,C00157,50,3,19
INV001086,B,Naypyitaw,Member,Female,Electronic accessories,71.1,3,10.66,223.96,2021-12-21,18:00,Credit card,213.3,4.76,10.66,8.7,C00778,53,3,22
INV001087,C,Mandalay,Normal,Female,Sports and travel,60.66,5,15.16,318.46,2021-12-22,9:15,Ewallet,303.29999999999995,4.76,15.16,6.1,C00473,41,7,12
INV001088,A,Yangon,Normal,Female,Home and lifestyle,53.33,2,5.33,111.99,2021-12-23,14:30,Cash,106.66,4.76,5.33,6.9,C00066,64,1,14
INV001089,B,Naypyitaw,Member,Male,Food and beverages,32.75,4,6.55,137.55,2021-12-24,19:30,Ewallet,131.0,4.76,6.55,8.3,C00385,25,3,18
INV001090,A,Yangon,Member,Female,Fashion accessories,38.71,3,5.81,121.94,2021-12-25,12:30,Ewallet,116.13,4.76,5.81,7.6,C00403,54,2,7
INV001091,A,Yangon,Member,Female,Home and lifestyle,44.02,3,6.6,138.66,2021-12-26,12:00,Ewallet,132.06,4.76,6.6,8.1,C00157,57,2,19
INV001092,A,Yangon,Normal,Female,Home and lifestyle,53.46,6,16.04,336.8,2021-12-27,14:30,Ewallet,320.76,4.76,16.04,7.7,C00143,43,6,11
INV001093,A,Yangon,Member,Female,Electronic accessories,67.85,5,16.96,356.21,2021-12-28,13:30,Ewallet,339.25,4.76,16.96,6.9,C00461,56,4,16
INV001094,B,Naypyitaw,Member,Male,Sports and travel,47.53,3,7.13,149.72,2021-12-29,10:15,Credit card,142.59,4.76,7.13,6.3,C00277,58,8,21
INV001095,B,Naypyitaw,Member,Female,Home and lifestyle,49.62,1,2.48,52.1,2021-12-30,20:45,Credit card,49.620000000000005,4.76,2.48,7.4,C00374,46,3,14
INV001096,A,Yangon,Member,Male,Home and lifestyle,50.4,5,12.6,264.6,2021-12-31,15:00,Credit card,252.00000000000003,4.76,12.6,8.7,C00516,37,8,5
INV001097,B,Naypyitaw,Member,Female,Sports and travel,62.73,8,25.09,526.93,2022-01-01,8:15,Credit card,501.84,4.76,25.09,8.9,C00348,45,9,16
INV001098,B,Naypyitaw,Member,Female,Health and beauty,46.64,2,4.66,97.94,2022-01-02,17:30,Ewallet,93.28,4.76,4.66,7.3,C00754,25,3,7
INV001099,B,Naypyitaw,Member,Male,Health and beauty,44.61,5,11.15,234.2,2022-01-03,8:30,Ewallet,223.04999999999998,4.76,11.15,6.3,C00067,63,1,12
INV001100,C,Mandalay,Member,Male,Health and beauty,32.51,4,6.5,136.54,2022-01-04,16:45,Credit card,130.04,4.76,6.5,8.8,C00668,25,9,19
INV001101,B,Naypyitaw,Member,Female,Electronic accessories,70.4,4,14.08,295.68,2022-01-05,10:45,Cash,281.6,4.76,14.08,9.4,C00711,61,9,24
INV001102,A,Yangon,Member,Male,Electronic accessories,70.56,2,7.06,148.18,2022-01-06,13:45,Cash,141.12,4.76,7.06,7.1,C00168,63,4,7
INV001103,B,Naypyitaw,Member,Male,Health and beauty,39.8,3,5.97,125.37,2022-01-07,8:15,Ewallet,119.4,4.76,5.97,9.1,C00555,46,1,8
INV001104,C,Mandalay,Member,Male,Sports and travel,66.94,3,10.04,210.86,2022-01-08,13:45,Cash,200.82000000000002,4.76,10.04,6.5,C00195,42,7,18
INV001105,B,Naypyitaw,Member,Female,Food and beverages,26.78,4,5.36,112.48,2022-01-09,17:00,Cash,107.12,4.76,5.36,7.6,C00746,42,6,8
INV001106,B,Naypyitaw,Member,Male,Electronic accessories,69.87,2,6.99,146.73,2022-01-10,9:30,Cash,139.73999999999998,4.76,6.99,8.8,C00493,58,2,23
INV001107,A,Yangon,Normal,Female,Sports and travel,60.23,5,15.06,316.21,2022-01-11,20:00,Credit card,301.15,4.76,15.06,8.2,C00917,55,9,10
INV001108,C,Mandalay,Normal,Male,Sports and travel,57.02,7,19.96,419.1,2022-01-12,11:00,Credit card,399.14000000000004,4.76,19.96,7.3,C00915,45,6,17
INV001109,B,Naypyitaw,Normal,Male,Health and beauty,37.93,3,5.69,119.48,2022-01-13,17:00,Credit card,113.79,4.76,5.69,9.6,C00796,21,9,22
INV001110,B,Naypyitaw,Member,Male,Health and beauty,43.03,5,10.76,225.91,2022-01-14,8:45,Credit card,215.15,4.76,10.76,7.0,C00850,63,9,9
INV001111,C,Mandalay,Member,Female,Sports and travel,59.87,3,8.98,188.59,2022-01-15,11:45,Credit card,179.61,4.76,8.98,8.2,C00578,34,7,14
INV001112,B,Naypyitaw,Member,Female,Home and lifestyle,45.03,6,13.51,283.69,2022-01-16,12:45,Credit card,270.18,4.76,13.51,8.4,C00907,23,6,11
INV001113,C,Mandalay,Normal,Female,Home and lifestyle,54.67,2,5.47,114.81,2022-01-17,19:45,Cash,109.34,4.76,5.47,7.2,C00880,44,8,22
INV001114,C,Mandalay,Normal,Female,Health and beauty,50.81,3,7.62,160.05,2022-01-18,13:15,Credit card,152.43,4.76,7.62,6.4,C00262,36,6,23
INV001115,B,Naypyitaw,Member,Female,Food and beverages,32.16,2,3.22,67.54,2022-01-19,20:00,Cash,64.32000000000001,4.76,3.22,6.7,C00970,51,3,18
INV001116,C,Mandalay,Member,Female,Health and beauty,46.61,4,9.32,195.76,2022-01-20,9:15,Credit card,186.44,4.76,9.32,7.5,C00697,32,5,17
INV001117,C,Mandalay,Member,Female,Electronic accessories,73.09,6,21.93,460.47,2022-01-21,15:00,Ewallet,438.54,4.76,21.93,7.7,C00843,25,3,23
INV001118,C,Mandalay,Normal,Female,Home and lifestyle,56.11,8,22.44,471.32,2022-01-22,14:15,Credit card,448.88,4.76,22.44,8.6,C00133,22,4,19
INV001119,A,Yangon,Member,Male,Health and beauty,34.39,6,10.32,216.66,2022-01-23,19:00,Credit card,206.34,4.76,10.32,9.2,C00336,43,3,21
INV001120,C,Mandalay,Member,Male,Electronic accessories,74.15,4,14.83,311.43,2022-01-24,9:30,Cash,296.6,4.76,14.83,6.5,C00357,37,1,14
INV001121,C,Mandalay,Normal,Male,Fashion accessories,46.29,3,6.94,145.81,2022-01-25,15:45,Ewallet,138.87,4.76,6.94,6.2,C00111,33,4,16
INV001122,B,Naypyitaw,Member,Female,Fashion accessories,43.56,5,10.89,228.69,2022-01-26,13:45,Cash,217.8,4.76,10.89,6.5,C00748,53,6,8
INV001123,C,Mandalay,Normal,Male,Fashion accessories,39.69,3,5.95,125.02,2022-01-27,18:00,Ewallet,119.07,4.76,5.95,7.9,C00815,44,3,24
INV001124,A,Yangon,Member,Female,Food and beverages,29.32,3,4.4,92.36,2022-01-28,18:15,Ewallet,87.96,4.76,4.4,6.6,C00186,30,1,6
INV001125,B,Naypyitaw,Member,Female,Health and beauty,39.97,5,9.99,209.84,2022-01-29,19:15,Ewallet,199.85,4.76,9.99,8.3,C00998,61,2,11
INV001126,A,Yangon,Member,Female,Fashion accessories,42.78,5,10.7,224.6,2022-01-30,11:15,Ewallet,213.9,4.76,10.7,8.5,C00852,34,3,21
INV001127,B,Naypyitaw,Member,Male,Health and beauty,34.64,3,5.2,109.12,2022-01-31,12:30,Credit card,103.92,4.76,5.2,8.0,C00654,64,5,9
INV001128,A,Yangon,Member,Female,Electronic accessories,76.67,3,11.5,241.51,2022-02-01,17:15,Cash,230.01,4.76,11.5,7.1,C00658,37,1,20
INV001129,A,Yangon,Member,Female,Health and beauty,44.7,4,8.94,187.74,2022-02-02,20:30,Credit card,178.8,4.76,8.94,6.4,C00356,18,6,9
INV001130,C,Mandalay,Normal,Male,Sports and travel,51.09,4,10.22,214.58,2022-02-03,14:00,Credit card,204.36,4.76,10.22,6.2,C00635,29,4,14
INV001131,A,Yangon,Member,Male,Health and beauty,34.49,2,3.45,72.43,2022-02-04,19:45,Credit card,68.98,4.76,3.45,7.1,C00333,52,6,22
INV001132,B,Naypyitaw,Normal,Male,Electronic accessories,67.83,1,3.39,71.22,2022-02-05,12:30,Ewallet,67.83,4.76,3.39,6.5,C00821,50,9,7
INV001133,C,Mandalay,Member,Male,Fashion accessories,42.14,2,4.21,88.49,2022-02-06,12:45,Ewallet,84.28,4.76,4.21,9.1,C00993,19,6,6
INV001134,B,Naypyitaw,Member,Female,Electronic accessories,78.36,7,27.43,575.95,2022-02-07,8:00,Credit card,548.5200000000001,4.76,27.43,9.6,C00177,30,6,11
INV001135,A,Yangon,Normal,Female,Fashion accessories,51.61,3,7.74,162.57,2022-02-08,14:30,Ewallet,154.82999999999998,4.76,7.74,8.9,C00741,24,3,8
INV001136,A,Yangon,Normal,Male,Sports and travel,60.25,2,6.03,126.53,2022-02-09,9:30,Credit card,120.5,4.76,6.03,9.2,C00714,47,1,23
INV001137,A,Yangon,Member,Female,Electronic accessories,72.02,4,14.4,302.48,2022-02-10,14:15,Cash,288.08000000000004,4.76,14.4,8.3,C00646,42,3,22
INV001138,B,Naypyitaw,Member,Female,Fashion accessories,50.51,2,5.05,106.07,2022-02-11,14:45,Ewallet,101.02,4.76,5.05,9.3,C00868,24,2,10
INV001139,A,Yangon,Member,Male,Electronic accessories,74.36,3,11.15,234.23,2022-02-12,11:15,Cash,223.07999999999998,4.76,11.15,9.2,C00857,33,2,5
INV001140,A,Yangon,Member,Male,Health and beauty,34.63,5,8.66,181.81,2022-02-13,15:15,Cash,173.15,4.76,8.66,7.1,C00061,58,9,6
INV001141,A,Yangon,Normal,Male,Fashion accessories,46.07,4,9.21,193.49,2022-02-14,18:45,Credit card,184.28,4.76,9.21,8.6,C00921,60,5,14
INV001142,B,Naypyitaw,Normal,Male,Sports and travel,56.34,4,11.27,236.63,2022-02-15,9:00,Cash,225.35999999999999,4.76,11.27,8.6,C00160,59,8,15
INV001143,A,Yangon,Member,Male,Home and lifestyle,50.28,6,15.08,316.76,2022-02-16,12:30,Cash,301.68,4.76,15.08,7.9,C00800,27,3,12
INV001144,C,Mandalay,Member,Female,Electronic accessories,67.02,7,23.46,492.6,2022-02-17,19:00,Ewallet,469.14000000000004,4.76,23.46,6.1,C00739,21,8,24
INV001145,B,Naypyitaw,Member,Male,Health and beauty,39.43,6,11.83,248.41,2022-02-18,17:45,Ewallet,236.57999999999998,4.76,11.83,6.4,C00621,51,1,7
INV001146,C,Mandalay,Member,Male,Fashion accessories,37.76,6,11.33,237.89,2022-02-19,9:45,Credit card,226.55999999999997,4.76,11.33,7.8,C00051,22,6,17
INV001147,A,Yangon,Normal,Female,Health and beauty,39.55,5,9.89,207.64,2022-02-20,17:45,Ewallet,197.75,4.76,9.89,7.2,C00072,18,6,17
INV001148,C,Mandalay,Member,Female,Fashion accessories,51.31,5,12.83,269.38,2022-02-21,19:15,Cash,256.55,4.76,12.83,9.5,C00052,54,5,7
INV001149,A,Yangon,Normal,Male,Electronic accessories,70.92,4,14.18,297.86,2022-02-22,8:00,Ewallet,283.68,4.76,14.18,6.2,C00577,63,7,6
INV001150,A,Yangon,Member,Female,Fashion accessories,48.1,4,9.62,202.02,2022-02-23,16:00,Ewallet,192.4,4.76,9.62,8.2,C00806,25,8,16
INV001151,A,Yangon,Member,Female,Sports and travel,66.07,4,13.21,277.49,2022-02-24,13:00,Ewallet,264.28000000000003,4.76,13.21,9.8,C00730,36,3,6
INV001152,C,Mandalay,Normal,Male,Fashion accessories,54.54,1,2.73,57.27,2022-02-25,11:15,Ewallet,54.540000000000006,4.76,2.73,8.2,C00287,43,4,9
INV001153,C,Mandalay,Member,Male,Electronic accessories,58.72,3,8.81,184.97,2022-02-26,10:00,Ewallet,176.16,4.76,8.81,6.2,C00412,39,5,14
INV001154,C,Mandalay,Member,Male,Electronic accessories,78.04,3,11.71,245.83,2022-02-27,16:30,Credit card,234.12,4.76,11.71,7.8,C00607,49,4,21
INV001155,B,Naypyitaw,Normal,Female,Electronic accessories,71.37,6,21.41,449.63,2022-02-28,13:15,Cash,428.21999999999997,4.76,21.41,6.8,C00203,28,8,18
INV001156,B,Naypyitaw,Normal,Male,Sports and travel,60.75,9,27.34,574.09,2022-03-01,12:45,Ewallet,546.75,4.76,27.34,9.6,C00644,59,1,15
INV001157,B,Naypyitaw,Member,Female,Health and beauty,45.95,5,11.49,241.24,2022-03-02,14:30,Cash,229.75,4.76,11.49,7.7,C00215,56,3,21
INV001158,B,Naypyitaw,Member,Female,Fashion accessories,53.78,4,10.76,225.88,2022-03-03,17:00,Credit card,215.12,4.76,10.76,9.8,C00329,25,2,10
INV001159,A,Yangon,Normal,Male,Sports and travel,62.5,3,9.38,196.88,2022-03-04,16:30,Cash,187.5,4.76,9.38,7.2,C00066,33,5,15
INV001160,C,Mandalay,Member,Male,Sports and travel,51.12,5,12.78,268.38,2022-03-05,9:00,Cash,255.6,4.76,12.78,8.0,C00163,34,8,16
INV001161,C,Mandalay,Member,Female,Electronic accessories,68.26,5,17.07,358.37,2022-03-06,12:00,Credit card,341.3,4.76,17.07,7.0,C00310,52,4,5
INV001162,B,Naypyitaw,Member,Male,Home and lifestyle,54.97,3,8.25,173.16,2022-03-07,18:00,Ewallet,164.91,4.76,8.25,8.1,C00397,35,9,16
INV001163,B,Naypyitaw,Member,Female,Home and lifestyle,55.72,5,13.93,292.53,2022-03-08,12:15,Ewallet,278.59999999999997,4.76,13.93,6.6,C00892,47,5,8
INV001164,B,Naypyitaw,Member,Female,Fashion accessories,53.84,2,5.38,113.06,2022-03-09,18:30,Credit card,107.68,4.76,5.38,8.1,C00077,35,6,21
INV001165,C,Mandalay,Normal,Female,Food and beverages,31.9,4,6.38,133.98,2022-03-10,16:30,Credit card,127.6,4.76,6.38,9.8,C00857,35,6,8
INV001166,C,Mandalay,Normal,Male,Home and lifestyle,50.63,2,5.06,106.32,2022-03-11,16:00,Credit card,101.25999999999999,4.76,5.06,9.3,C00685,45,8,17
INV001167,B,Naypyitaw,Normal,Male,Electronic accessories,70.0,4,14.0,294.0,2022-03-12,15:45,Ewallet,280.0,4.76,14.0,6.3,C00188,23,4,16
INV001168,B,Naypyitaw,Normal,Male,Home and lifestyle,46.09,3,6.91,145.18,2022-03-13,18:15,Ewallet,138.27,4.76,6.91,8.7,C00152,27,4,7
INV001169,A,Yangon,Member,Male,Food and beverages,29.84,4,5.97,125.33,2022-03-14,19:30,Credit card,119.36,4.76,5.97,7.1,C00088,23,3,8
INV001170,C,Mandalay,Normal,Male,Health and beauty,36.18,4,7.24,151.96,2022-03-15,11:00,Cash,144.72,4.76,7.24,7.5,C00859,31,4,16
INV001171,A,Yangon,Member,Male,Food and beverages,29.85,7,10.45,219.4,2022-03-16,18:15,Ewallet,208.95000000000002,4.76,10.45,7.7,C00173,21,4,24
INV001172,C,Mandalay,Normal,Female,Health and beauty,33.35,2,3.34,70.04,2022-03-17,11:15,Credit card,66.7,4.76,3.34,8.0,C00227,56,6,19
INV001173,B,Naypyitaw,Member,Male,Fashion accessories,39.19,3,5.88,123.45,2022-03-18,20:15,Cash,117.57000000000001,4.76,5.88,9.8,C00112,48,4,9
INV001174,B,Naypyitaw,Normal,Male,Home and lifestyle,45.38,3,6.81,142.95,2022-03-19,9:30,Credit card,136.14,4.76,6.81,9.3,C00342,56,9,24
INV001175,B,Naypyitaw,Normal,Male,Food and beverages,31.97,5,7.99,167.84,2022-03-20,10:15,Ewallet,159.85,4.76,7.99,6.0,C00508,39,2,7
INV001176,C,Mandalay,Member,Female,Sports and travel,56.25,8,22.5,472.5,2022-03-21,8:15,Cash,450.0,4.76,22.5,9.0,C00231,42,2,15
INV001177,C,Mandalay,Member,Female,Health and beauty,42.57,3,6.39,134.1,2022-03-22,11:30,Ewallet,127.71,4.76,6.39,9.4,C00991,34,5,15
INV001178,C,Mandalay,Member,Male,Sports and travel,53.24,4,10.65,223.61,2022-03-23,20:00,Ewallet,212.96,4.76,10.65,9.1,C00535,23,6,7
INV001179,B,Naypyitaw,Member,Female,Electronic accessories,71.79,5,17.95,376.9,2022-03-24,10:15,Cash,358.95,4.76,17.95,7.3,C00557,45,9,15
INV001180,C,Mandalay,Normal,Female,Food and beverages,19.36,6,5.81,121.97,2022-03-25,11:30,Ewallet,116.16,4.76,5.81,6.9,C00542,64,3,24
INV001181,B,Naypyitaw,Member,Female,Health and beauty,51.64,6,15.49,325.33,2022-03-26,19:45,Ewallet,309.84,4.76,15.49,7.0,C00977,48,8,6
INV001182,B,Naypyitaw,Normal,Female,Electronic accessories,67.72,4,13.54,284.42,2022-03-27,17:30,Cash,270.88,4.76,13.54,9.0,C00920,49,2,6
INV001183,C,Mandalay,Member,Female,Fashion accessories,46.89,7,16.41,344.64,2022-03-28,11:30,Cash,328.22999999999996,4.76,16.41,6.3,C00125,28,4,15
INV001184,B,Naypyitaw,Normal,Female,Health and beauty,38.11,4,7.62,160.06,2022-03-29,13:00,Cash,152.44,4.76,7.62,9.5,C00576,18,9,8
INV001185,B,Naypyitaw,Normal,Female,Home and lifestyle,47.84,3,7.18,150.7,2022-03-30,18:45,Cash,143.51999999999998,4.76,7.18,9.7,C00355,26,2,23
INV001186,A,Yangon,Normal,Female,Fashion accessories,57.2,5,14.3,300.3,2022-03-31,20:00,Cash,286.0,4.76,14.3,6.1,C00025,51,6,13
INV001187,B,Naypyitaw,Member,Male,Food and beverages,32.73,4,6.55,137.47,2022-04-01,9:15,Cash,130.92,4.76,6.55,10.0,C00909,60,4,19
INV001188,A,Yangon,Normal,Male,Health and beauty,36.89,3,5.53,116.2,2022-04-02,20:15,Cash,110.67,4.76,5.53,8.4,C00507,60,7,19
INV001189,A,Yangon,Member,Male,Food and beverages,26.35,5,6.59,138.34,2022-04-03,9:45,Ewallet,131.75,4.76,6.59,7.0,C00769,36,2,8
INV001190,C,Mandalay,Member,Male,Health and beauty,49.66,6,14.9,312.86,2022-04-04,10:30,Ewallet,297.96000000000004,4.76,14.9,6.3,C00619,35,6,13
